t(s); V(A); V(B); temp(B);
1782; -9,62959e-08; 1,01859; 20,0242; 
1783; -9,62959e-08; 1,01849; 20,024; 
1784; -9,62959e-08; 1,0184; 20,0237; 
1785; -9,62959e-08; 1,01831; 20,0235; 
1786; -9,62959e-08; 1,01822; 20,0233; 
1787; -9,62959e-08; 1,01813; 20,023; 
1788; -9,62959e-08; 1,01804; 20,0228; 
1789; -9,62959e-08; 1,01795; 20,0226; 
1790; -9,62959e-08; 1,01786; 20,0224; 
1791; -9,62959e-08; 1,01777; 20,0221; 
1792; -9,62959e-08; 1,01768; 20,0219; 
1793; -9,62959e-08; 1,0176; 20,0217; 
1794; -9,62959e-08; 1,01751; 20,0215; 
1795; -9,62959e-08; 1,01742; 20,0213; 
1796; -9,62959e-08; 1,01734; 20,0211; 
1797; -9,62959e-08; 1,01725; 20,0209; 
1798; -9,62959e-08; 1,01716; 20,0207; 
1799; -9,62959e-08; 1,01708; 20,0205; 
1800; -9,62959e-08; 1,01699; 20,0203; 
1801; -9,62959e-08; 1,01691; 20,0201; 
1802; -9,62959e-08; 1,01683; 20,0199; 
1803; -9,62959e-08; 1,01674; 20,0197; 
1804; -9,62959e-08; 1,01666; 20,0195; 
1805; -9,62959e-08; 1,01658; 20,0193; 
1806; -9,62959e-08; 1,01649; 20,0191; 
1807; -9,62959e-08; 1,01641; 20,0189; 
1808; -9,62959e-08; 1,01633; 20,0187; 
1809; -9,62959e-08; 1,01625; 20,0185; 
1810; -9,62959e-08; 1,01617; 20,0184; 
1811; -9,62959e-08; 1,01609; 20,0182; 
1812; -9,62959e-08; 1,01601; 20,018; 
1813; -9,62959e-08; 1,01593; 20,0178; 
1814; -9,62959e-08; 1,01585; 20,0177; 
1815; -9,62959e-08; 1,01577; 20,0175; 
1816; -9,62959e-08; 1,01569; 20,0173; 
1817; -9,62959e-08; 1,01561; 20,0171; 
1818; -9,62959e-08; 1,01554; 20,017; 
1819; -9,62959e-08; 1,01546; 20,0168; 
1820; -9,62959e-08; 1,01538; 20,0166; 
1821; -9,62959e-08; 1,01531; 20,0165; 
1822; -9,62959e-08; 1,01523; 20,0163; 
1823; -9,62959e-08; 1,01516; 20,0162; 
1824; -9,62959e-08; 1,01508; 20,016; 
1825; -9,62959e-08; 1,015; 20,0158; 
1826; -9,62959e-08; 1,01493; 20,0157; 
1827; -9,62959e-08; 1,01486; 20,0155; 
1828; -9,62959e-08; 1,01478; 20,0154; 
1829; -9,62959e-08; 1,01471; 20,0152; 
1830; -9,62959e-08; 1,01464; 20,0151; 
1831; -9,62959e-08; 1,01456; 20,0149; 
1832; -9,62959e-08; 1,01449; 20,0148; 
1833; -9,62959e-08; 1,01442; 20,0146; 
1834; -9,62959e-08; 1,01435; 20,0145; 
1835; -9,62959e-08; 1,01428; 20,0144; 
1836; -9,62959e-08; 1,0142; 20,0142; 
1837; -9,62959e-08; 1,01413; 20,0141; 
1838; -9,62959e-08; 1,01406; 20,0139; 
1839; -9,62959e-08; 1,01399; 20,0138; 
1840; -9,62959e-08; 1,01392; 20,0137; 
1841; -9,62959e-08; 1,01386; 20,0135; 
1842; -9,62959e-08; 1,01379; 20,0134; 
1843; -9,62959e-08; 1,01372; 20,0133; 
1844; -9,62959e-08; 1,01365; 20,0131; 
1845; -9,62959e-08; 1,01358; 20,013; 
1846; -9,62959e-08; 1,01351; 20,0129; 
1847; -9,62959e-08; 1,01345; 20,0128; 
1848; -9,62959e-08; 1,01338; 20,0126; 
1849; -9,62959e-08; 1,01331; 20,0125; 
1850; -9,62959e-08; 1,01325; 20,0124; 
1851; -9,62959e-08; 1,01318; 20,0123; 
1852; -9,62959e-08; 1,01312; 20,0121; 
1853; -9,62959e-08; 1,01305; 20,012; 
1854; -9,62959e-08; 1,01299; 20,0119; 
1855; -9,62959e-08; 1,01292; 20,0118; 
1856; -9,62959e-08; 1,01286; 20,0117; 
1857; -9,62959e-08; 1,01279; 20,0116; 
1858; -9,62959e-08; 1,01273; 20,0114; 
1859; -9,62959e-08; 1,01267; 20,0113; 
1860; -9,62959e-08; 1,0126; 20,0112; 
1861; -9,62959e-08; 1,01254; 20,0111; 
1862; -9,62959e-08; 1,01248; 20,011; 
1863; -9,62959e-08; 1,01242; 20,0109; 
1864; -9,62959e-08; 1,01236; 20,0108; 
1865; -9,62959e-08; 1,01229; 20,0107; 
1866; -9,62959e-08; 1,01223; 20,0106; 
1867; -9,62959e-08; 1,01217; 20,0105; 
1868; -9,62959e-08; 1,01211; 20,0104; 
1869; -9,62959e-08; 1,01205; 20,0103; 
1870; -9,62959e-08; 1,01199; 20,0102; 
1871; -9,62959e-08; 1,01193; 20,0101; 
1872; -9,62959e-08; 1,01187; 20,01; 
1873; -9,62959e-08; 1,01181; 20,0099; 
1874; -9,62959e-08; 1,01175; 20,0098; 
1875; -9,62959e-08; 1,0117; 20,0097; 
1876; -9,62959e-08; 1,01164; 20,0096; 
1877; -9,62959e-08; 1,01158; 20,0095; 
1878; -9,62959e-08; 1,01152; 20,0094; 
1879; -9,62959e-08; 1,01147; 20,0093; 
1880; -9,62959e-08; 1,01141; 20,0092; 
1881; -9,62959e-08; 1,01135; 20,0091; 
1882; -9,62959e-08; 1,01129; 20,009; 
1883; -9,62959e-08; 1,01124; 20,0089; 
1884; -9,62959e-08; 1,01118; 20,0089; 
1885; -9,62959e-08; 1,01113; 20,0088; 
1886; -9,62959e-08; 1,01107; 20,0087; 
1887; -9,62959e-08; 1,01102; 20,0086; 
1888; -9,62959e-08; 1,01096; 20,0085; 
1889; -9,62959e-08; 1,01091; 20,0084; 
1890; -9,62959e-08; 1,01085; 20,0083; 
1891; -9,62959e-08; 1,0108; 20,0083; 
1892; -9,62959e-08; 1,01075; 20,0082; 
1893; -9,62959e-08; 1,01069; 20,0081; 
1894; -9,62959e-08; 1,01064; 20,008; 
1895; -9,62959e-08; 1,01059; 20,0079; 
1896; -9,62959e-08; 1,01053; 20,0079; 
1897; -9,62959e-08; 1,01048; 20,0078; 
1898; -9,62959e-08; 1,01043; 20,0077; 
1899; -9,62959e-08; 1,01038; 20,0076; 
1900; -9,62959e-08; 1,01033; 20,0076; 
1901; -9,62959e-08; 1,01027; 20,0075; 
1902; -9,62959e-08; 1,01022; 20,0074; 
1903; -9,62959e-08; 1,01017; 20,0073; 
1904; -9,62959e-08; 1,01012; 20,0073; 
1905; -9,62959e-08; 1,01007; 20,0072; 
1906; -9,62959e-08; 1,01002; 20,0071; 
1907; -9,62959e-08; 1,00997; 20,007; 
1908; -9,62959e-08; 1,00992; 20,007; 
1909; -9,62959e-08; 1,00987; 20,0069; 
1910; -9,62959e-08; 1,00982; 20,0068; 
1911; -9,62959e-08; 1,00977; 20,0068; 
1912; -9,62959e-08; 1,00973; 20,0067; 
1913; -9,62959e-08; 1,00968; 20,0066; 
1914; -9,62959e-08; 1,00963; 20,0066; 
1915; -9,62959e-08; 1,00958; 20,0065; 
1916; -9,62959e-08; 1,00953; 20,0064; 
1917; -9,62959e-08; 1,00949; 20,0064; 
1918; -9,62959e-08; 1,00944; 20,0063; 
1919; -9,62959e-08; 1,00939; 20,0063; 
1920; -9,62959e-08; 1,00935; 20,0062; 
1921; -9,62959e-08; 1,0093; 20,0061; 
1922; -9,62959e-08; 1,00925; 20,0061; 
1923; -9,62959e-08; 1,00921; 20,006; 
1924; -9,62959e-08; 1,00916; 20,006; 
1925; -9,62959e-08; 1,00912; 20,0059; 
1926; -9,62959e-08; 1,00907; 20,0058; 
1927; -9,62959e-08; 1,00902; 20,0058; 
1928; -9,62959e-08; 1,00898; 20,0057; 
1929; -9,62959e-08; 1,00894; 20,0057; 
1930; -9,62959e-08; 1,00889; 20,0056; 
1931; -9,62959e-08; 1,00885; 20,0056; 
1932; -9,62959e-08; 1,0088; 20,0055; 
1933; -9,62959e-08; 1,00876; 20,0054; 
1934; -9,62959e-08; 1,00872; 20,0054; 
1935; -9,62959e-08; 1,00867; 20,0053; 
1936; -9,62959e-08; 1,00863; 20,0053; 
1937; -9,62959e-08; 1,00859; 20,0052; 
1938; -9,62959e-08; 1,00854; 20,0052; 
1939; -9,62959e-08; 1,0085; 20,0051; 
1940; -9,62959e-08; 1,00846; 20,0051; 
1941; -9,62959e-08; 1,00842; 20,005; 
1942; -9,62959e-08; 1,00837; 20,005; 
1943; -9,62959e-08; 1,00833; 20,0049; 
1944; -9,62959e-08; 1,00829; 20,0049; 
1945; -9,62959e-08; 1,00825; 20,0048; 
1946; -9,62959e-08; 1,00821; 20,0048; 
1947; -9,62959e-08; 1,00817; 20,0047; 
1948; -9,62959e-08; 1,00813; 20,0047; 
1949; -9,62959e-08; 1,00809; 20,0046; 
1950; -9,62959e-08; 1,00805; 20,0046; 
1951; -9,62959e-08; 1,00801; 20,0046; 
1952; -9,62959e-08; 1,00797; 20,0045; 
1953; -9,62959e-08; 1,00793; 20,0045; 
1954; -9,62959e-08; 1,00789; 20,0044; 
1955; -9,62959e-08; 1,00785; 20,0044; 
1956; -9,62959e-08; 1,00781; 20,0043; 
1957; -9,62959e-08; 1,00777; 20,0043; 
1958; -9,62959e-08; 1,00773; 20,0043; 
1959; -9,62959e-08; 1,00769; 20,0042; 
1960; -9,62959e-08; 1,00765; 20,0042; 
1961; -9,62959e-08; 1,00762; 20,0041; 
1962; -9,62959e-08; 1,00758; 20,0041; 
1963; -9,62959e-08; 1,00754; 20,004; 
1964; -9,62959e-08; 1,0075; 20,004; 
1965; -9,62959e-08; 1,00747; 20,004; 
1966; -9,62959e-08; 1,00743; 20,0039; 
1967; -9,62959e-08; 1,00739; 20,0039; 
1968; -9,62959e-08; 1,00736; 20,0038; 
1969; -9,62959e-08; 1,00732; 20,0038; 
1970; -9,62959e-08; 1,00728; 20,0038; 
1971; -9,62959e-08; 1,00725; 20,0037; 
1972; -9,62959e-08; 1,00721; 20,0037; 
1973; -9,62959e-08; 1,00717; 20,0037; 
1974; -9,62959e-08; 1,00714; 20,0036; 
1975; -9,62959e-08; 1,0071; 20,0036; 
1976; -9,62959e-08; 1,00707; 20,0036; 
1977; -9,62959e-08; 1,00703; 20,0035; 
1978; -9,62959e-08; 1,007; 20,0035; 
1979; -9,62959e-08; 1,00696; 20,0035; 
1980; -9,62959e-08; 1,00693; 20,0034; 
1981; -9,62959e-08; 1,00689; 20,0034; 
1982; -9,62959e-08; 1,00686; 20,0034; 
1983; -9,62959e-08; 1,00683; 20,0033; 
1984; -9,62959e-08; 1,00679; 20,0033; 
1985; -9,62959e-08; 1,00676; 20,0033; 
1986; -9,62959e-08; 1,00672; 20,0032; 
1987; -9,62959e-08; 1,00669; 20,0032; 
1988; -9,62959e-08; 1,00666; 20,0032; 
1989; -9,62959e-08; 1,00662; 20,0031; 
1990; -9,62959e-08; 1,00659; 20,0031; 
1991; -9,62959e-08; 1,00656; 20,0031; 
1992; -9,62959e-08; 1,00653; 20,003; 
1993; -9,62959e-08; 1,00649; 20,003; 
1994; -9,62959e-08; 1,00646; 20,003; 
1995; -9,62959e-08; 1,00643; 20,0029; 
1996; -9,62959e-08; 1,0064; 20,0029; 
1997; -9,62959e-08; 1,00636; 20,0029; 
1998; -9,62959e-08; 1,00633; 20,0029; 
1999; -9,62959e-08; 1,0063; 20,0028; 
2000; -9,62959e-08; 1,00627; 20,0028; 
